decision_id	decision_type	subject_key	accession	field_name	new_value	reason	evidence_reference	confirmed_by	source_artifact	status	effective_from	effective_through	notes
D-716f9e6407a5	manual_override	AF083937	AF083937	classification	iVDPV	Minnesota 7yr iVDPV; XLA patient, prolonged excretion	PMID:18077726	Mike	manual_review_overrides.csv	active			
D-7ca273f713f5	manual_override	AF083939	AF083939	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=9258TUN85
D-9f9608c98373	manual_override	AF083940	AF083940	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=3632CHN-FJ82
D-c6ea6eb0e44c	manual_override	AF083941	AF083941	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=1322MOG82
D-16c3b9597063	manual_override	AF083942	AF083942	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=0285INO86
D-4fd06c084cd1	manual_override	AF083943	AF083943	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=0109CHN-GX86
D-a0d31ae9eaed	manual_override	AF083944	AF083944	classification	wild	Reconciliation allowlist (wpv_genotyping_nomenclature). Prolonged replication of a type 1 vaccine-derived polio		Mike	vdpv_wild_reconciliation.csv	active			strain=6750SEN86
D-92af81c1e697	manual_override	AF139251	AF139251	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate chn-xj90-1372. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-bab452444af2	manual_override	AF139252	AF139252	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate saa89-9366. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-ada954be9401	manual_override	AF139253	AF139253	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate oma93-5266. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-9f61482fc227	manual_override	AF139254	AF139254	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate uae92-3876. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-5b6647dae148	manual_override	AF139255	AF139255	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate oma88-8771. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-304fc67d699e	manual_override	AF139256	AF139256	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate saa89-9334. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-a8b0fbc0b679	manual_override	AF139257	AF139257	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate ind91-3867. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-ce26a5c668f5	manual_override	AF139258	AF139258	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate jor91-3861. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-a31564892687	manual_override	AF139259	AF139259	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate uae91-3864. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-f88794d83fad	manual_override	AF139260	AF139260	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate eth93-5137. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-4c5e2e94a1d0	manual_override	AF139261	AF139261	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate pak91-3856. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-b11c94ca8045	manual_override	AF139262	AF139262	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate mmr86-6535. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-9c0995fc0023	manual_override	AF139263	AF139263	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate chn-jx89-1340. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-8bffc317f04b	manual_override	AF139264	AF139264	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate nie93-5558. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-a9f526d8e7da	manual_override	AF139265	AF139265	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate tog92-3862. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-6fbfa42e75a8	manual_override	AF139267	AF139267	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate vtn92-5915. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-8e81c720f37b	manual_override	AF139268	AF139268	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate bra88-9028. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-df251286fbc0	manual_override	AF139269	AF139269	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate por87-0289. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-8da856c42409	manual_override	AF139270	AF139270	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate soa88-1607. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
D-37e7b8d54e35	manual_override	AF139271	AF139271	classification	wild	Shulman 2000 global WPV1 genotype comparison panel; field isolate azb90-3727. 150 nt VP1/2A fragment (90 nt compared vs Sabin), so the 15% wild/VDPV sequence boundary is not resolvable (1 SE ~3.5 pp): the panel split 33 wild / 7 VDPV on 2-3 nucleotides, with saa89-9334 called VDPV while its own panel-mates saa89-9366 and saa89-9340 read wild. Panel-level wild label, same treatment as the M19572-M19633 wild PV1 genotype panel. AF139266 (usa88-8219, 0.000%) deliberately excluded.	PMID:10698978	Mike	manual_review_overrides.csv	active			
